employee_id,cost_center,punch_in_time,punch_out_time,punch_apply_date,hours_worked,paycode
5011060,55050,,,2021-05-31,8,ABSENT
5011105,51100,,,2021-05-31,2,CHARGE
5011105,51100,2021-05-31 14:11:00,2021-05-31 19:42:00,2021-05-31,5.5,WRK
5011105,51100,,,2021-05-31,0.6,BREAK
5011105,51100,2021-05-31 20:18:00,2021-05-31 22:11:00,2021-05-31,1.9,WRK
5011110,31288,,,2021-05-31,8,ON_CALL
5011147,55050,,,2021-05-31,6,ON_CALL
5011147,55050,2021-05-31 14:08:00,2021-05-31 16:08:00,2021-05-31,2,WRK
5011401,53410,,,2021-05-31,8,ABSENT
5011499,53410,,,2021-05-31,8,ABSENT
5011633,54013,,,2021-05-31,5,ON_CALL
5011633,54013,2021-05-31 14:08:00,2021-05-31 17:08:00,2021-05-31,3,WRK
5012159,54013,,,2021-05-31,1,CHARGE
5012159,54013,2021-05-31 6:11:00,2021-05-31 9:46:00,2021-05-31,3.6,WRK
5012159,54013,,,2021-05-31,0.9,BREAK
5012159,54013,2021-05-31 10:43:00,2021-05-31 14:11:00,2021-05-31,3.5,WRK
5012165,18048,,,2021-05-31,7,ON_CALL
5012165,18048,2021-05-31 6:19:00,2021-05-31 7:19:00,2021-05-31,1,WRK
5012329,11151,,,2021-05-31,6,ON_CALL
5012329,11151,2021-05-31 14:08:00,2021-05-31 16:08:00,2021-05-31,2,WRK
5014147,54013,2021-05-31 6:05:00,2021-05-31 11:55:00,2021-05-31,5.8,WRK
5014147,54013,,,2021-05-31,0.9,BREAK
5014147,54013,2021-05-31 12:52:00,2021-05-31 14:05:00,2021-05-31,1.2,WRK
507800,53410,,,2021-05-31,6,ON_CALL
507800,53410,2021-05-31 14:10:00,2021-05-31 16:10:00,2021-05-31,2,WRK
1377208,53410,,,2021-06-01,5,ON_CALL
1377208,53410,2021-06-01 14:16:00,2021-06-01 17:16:00,2021-06-01,3,WRK
3974506,54013,2021-06-01 6:01:00,2021-06-01 8:36:00,2021-06-01,2.6,WRK
3974506,54013,,,2021-06-01,0.6,BREAK
3974506,54013,2021-06-01 9:13:00,2021-06-01 14:01:00,2021-06-01,4.8,WRK
4019778,53410,,,2021-06-01,8,ON_CALL
4024378,18048,,,2021-06-01,8,ABSENT
5001188,53410,,,2021-06-01,2,CHARGE
5001188,53410,2021-06-01 6:18:00,2021-06-01 11:04:00,2021-06-01,4.8,WRK
5001188,53410,,,2021-06-01,1,BREAK
5001188,53410,2021-06-01 12:04:00,2021-06-01 14:18:00,2021-06-01,2.2,WRK
5001252,11151,,,2021-06-01,8,ON_CALL
5005963,53410,,,2021-06-01,8,ABSENT
5009770,53410,2021-06-01 6:09:00,2021-06-01 9:47:00,2021-06-01,3.6,WRK
5009770,53410,,,2021-06-01,1,BREAK
5009770,53410,2021-06-01 10:47:00,2021-06-01 14:09:00,2021-06-01,3.4,WRK
5010823,55050,,,2021-06-01,8,ABSENT
5010831,18048,,,2021-06-01,6,ON_CALL
5010831,18048,2021-06-01 6:03:00,2021-06-01 8:03:00,2021-06-01,2,WRK
5010836,54013,,,2021-06-01,6,ON_CALL
5010836,54013,2021-06-01 14:07:00,2021-06-01 16:07:00,2021-06-01,2,WRK
5011015,55050,,,2021-06-01,8,ABSENT
5011018,54013,,,2021-06-01,5,ON_CALL
5011018,54013,2021-06-01 14:14:00,2021-06-01 17:14:00,2021-06-01,3,WRK
5011060,55050,,,2021-06-01,8,ABSENT
5011105,51100,,,2021-06-01,3,CHARGE
5011105,51100,2021-06-01 6:08:00,2021-06-01 9:43:00,2021-06-01,3.6,WRK
5011105,51100,,,2021-06-01,0.7,BREAK
5011105,51100,2021-06-01 10:24:00,2021-06-01 14:08:00,2021-06-01,3.7,WRK
5011110,31288,,,2021-06-01,8,ABSENT
5011147,55050,,,2021-06-01,7,ON_CALL
5011147,55050,2021-06-01 6:02:00,2021-06-01 7:02:00,2021-06-01,1,WRK
5011401,53410,,,2021-06-01,8,ON_CALL
5011499,53410,,,2021-06-01,5,ON_CALL
5011499,53410,2021-06-01 14:03:00,2021-06-01 17:03:00,2021-06-01,3,WRK
5012159,54013,,,2021-06-01,8,ON_CALL
5012165,18048,,,2021-06-01,7,ON_CALL
5012165,18048,2021-06-01 6:05:00,2021-06-01 7:05:00,2021-06-01,1,WRK
5012319,53410,2021-06-01 14:05:00,2021-06-01 16:35:00,2021-06-01,2.5,WRK
5012319,53410,,,2021-06-01,1,BREAK
5012319,53410,2021-06-01 17:33:00,2021-06-01 22:05:00,2021-06-01,4.5,WRK
5012329,11151,,,2021-06-01,1,CHARGE
5012329,11151,2021-06-01 6:15:00,2021-06-01 10:46:00,2021-06-01,4.5,WRK
5012329,11151,,,2021-06-01,0.5,BREAK
5012329,11151,2021-06-01 11:17:00,2021-06-01 14:15:00,2021-06-01,3,WRK
5014147,54013,,,2021-06-01,3,CHARGE
5014147,54013,2021-06-01 6:02:00,2021-06-01 11:46:00,2021-06-01,5.7,WRK
5014147,54013,,,2021-06-01,0.6,BREAK
5014147,54013,2021-06-01 12:24:00,2021-06-01 14:02:00,2021-06-01,1.6,WRK
1377208,53410,,,2021-06-02,8,ABSENT
1672200,31288,,,2021-06-02,5,ON_CALL
1672200,31288,2021-06-02 14:07:00,2021-06-02 17:07:00,2021-06-02,3,WRK
1977006,54013,,,2021-06-02,8,ABSENT
3974506,54013,,,2021-06-02,3,CHARGE
3974506,54013,2021-06-02 14:00:00,2021-06-02 18:40:00,2021-06-02,4.7,WRK
3974506,54013,,,2021-06-02,0.8,BREAK
3974506,54013,2021-06-02 19:27:00,2021-06-02 22:00:00,2021-06-02,2.5,WRK
4019778,53410,,,2021-06-02,1,CHARGE
4019778,53410,2021-06-02 14:13:00,2021-06-02 16:45:00,2021-06-02,2.5,WRK
4019778,53410,,,2021-06-02,0.9,BREAK
4019778,53410,2021-06-02 17:42:00,2021-06-02 22:13:00,2021-06-02,4.5,WRK
4024378,18048,,,2021-06-02,2,CHARGE
4024378,18048,2021-06-02 6:11:00,2021-06-02 10:55:00,2021-06-02,4.7,WRK
4024378,18048,,,2021-06-02,0.9,BREAK
4024378,18048,2021-06-02 11:47:00,2021-06-02 14:11:00,2021-06-02,2.4,WRK
5001188,53410,2021-06-02 6:12:00,2021-06-02 8:52:00,2021-06-02,2.7,WRK
5001188,53410,,,2021-06-02,0.8,BREAK
5001188,53410,2021-06-02 9:43:00,2021-06-02 14:12:00,2021-06-02,4.5,WRK
5001252,11151,,,2021-06-02,8,ABSENT
5005963,53410,,,2021-06-02,8,ABSENT
5009770,53410,,,2021-06-02,6,ON_CALL
5009770,53410,2021-06-02 6:14:00,2021-06-02 8:14:00,2021-06-02,2,WRK
5010823,55050,,,2021-06-02,5,ON_CALL
5010823,55050,2021-06-02 6:14:00,2021-06-02 9:14:00,2021-06-02,3,WRK
5010831,18048,,,2021-06-02,8,ABSENT
5010836,54013,2021-06-02 14:16:00,2021-06-02 19:04:00,2021-06-02,4.8,WRK
5010836,54013,,,2021-06-02,0.7,BREAK
5010836,54013,2021-06-02 19:46:00,2021-06-02 22:16:00,2021-06-02,2.5,WRK
5011015,55050,,,2021-06-02,6,ON_CALL
5011015,55050,2021-06-02 6:08:00,2021-06-02 8:08:00,2021-06-02,2,WRK
5011018,54013,,,2021-06-02,6,ON_CALL
5011018,54013,2021-06-02 6:19:00,2021-06-02 8:19:00,2021-06-02,2,WRK
5011105,51100,,,2021-06-02,2,CHARGE
5011105,51100,2021-06-02 14:17:00,2021-06-02 19:50:00,2021-06-02,5.6,WRK
5011105,51100,,,2021-06-02,0.6,BREAK
5011105,51100,2021-06-02 20:26:00,2021-06-02 22:17:00,2021-06-02,1.9,WRK
5011110,31288,,,2021-06-02,8,ON_CALL
5011147,55050,,,2021-06-02,8,ON_CALL
5011633,54013,2021-06-02 14:16:00,2021-06-02 17:47:00,2021-06-02,3.5,WRK
5011633,54013,,,2021-06-02,1,BREAK
5011633,54013,2021-06-02 18:47:00,2021-06-02 22:16:00,2021-06-02,3.5,WRK
5012159,54013,,,2021-06-02,6,ON_CALL
5012159,54013,2021-06-02 14:20:00,2021-06-02 16:20:00,2021-06-02,2,WRK
5012165,18048,,,2021-06-02,1,CHARGE
5012165,18048,2021-06-02 6:15:00,2021-06-02 9:52:00,2021-06-02,3.6,WRK
5012165,18048,,,2021-06-02,0.7,BREAK
5012165,18048,2021-06-02 10:35:00,2021-06-02 14:15:00,2021-06-02,3.7,WRK
5012319,53410,,,2021-06-02,5,ON_CALL
5012319,53410,2021-06-02 14:19:00,2021-06-02 17:19:00,2021-06-02,3,WRK
5014147,54013,,,2021-06-02,8,ABSENT
507800,53410,,,2021-06-02,2,CHARGE
507800,53410,2021-06-02 6:17:00,2021-06-02 8:58:00,2021-06-02,2.7,WRK
507800,53410,,,2021-06-02,0.8,BREAK
507800,53410,2021-06-02 9:44:00,2021-06-02 14:17:00,2021-06-02,4.5,WRK
1377208,53410,,,2021-06-03,2,CHARGE
1377208,53410,2021-06-03 6:12:00,2021-06-03 10:51:00,2021-06-03,4.7,WRK
1377208,53410,,,2021-06-03,0.9,BREAK
1377208,53410,2021-06-03 11:48:00,2021-06-03 14:12:00,2021-06-03,2.4,WRK
1672200,31288,,,2021-06-03,8,ABSENT
1977006,54013,,,2021-06-03,8,ABSENT
3974506,54013,2021-06-03 6:00:00,2021-06-03 10:42:00,2021-06-03,4.7,WRK
3974506,54013,,,2021-06-03,1,BREAK
3974506,54013,2021-06-03 11:41:00,2021-06-03 14:00:00,2021-06-03,2.3,WRK
4019778,53410,,,2021-06-03,8,ABSENT
4024378,18048,,,2021-06-03,3,CHARGE
4024378,18048,2021-06-03 6:17:00,2021-06-03 10:05:00,2021-06-03,3.8,WRK
4024378,18048,,,2021-06-03,0.8,BREAK
4024378,18048,2021-06-03 10:54:00,2021-06-03 14:17:00,2021-06-03,3.4,WRK
5001188,53410,,,2021-06-03,5,ON_CALL
5001188,53410,2021-06-03 14:13:00,2021-06-03 17:13:00,2021-06-03,3,WRK
5005963,53410,,,2021-06-03,8,ON_CALL
5009770,53410,,,2021-06-03,8,ABSENT
5010823,55050,,,2021-06-03,8,ON_CALL
5010831,18048,2021-06-03 6:18:00,2021-06-03 12:00:00,2021-06-03,5.7,WRK
5010831,18048,,,2021-06-03,0.9,BREAK
5010831,18048,2021-06-03 12:56:00,2021-06-03 14:18:00,2021-06-03,1.4,WRK
5010836,54013,,,2021-06-03,8,ABSENT
5011015,55050,,,2021-06-03,3,CHARGE
5011015,55050,2021-06-03 6:19:00,2021-06-03 10:09:00,2021-06-03,3.8,WRK
5011015,55050,,,2021-06-03,0.5,BREAK
5011015,55050,2021-06-03 10:40:00,2021-06-03 14:19:00,2021-06-03,3.6,WRK
5011018,54013,,,2021-06-03,6,ON_CALL
5011018,54013,2021-06-03 6:03:00,2021-06-03 8:03:00,2021-06-03,2,WRK
5011105,51100,,,2021-06-03,7,ON_CALL
5011105,51100,2021-06-03 14:15:00,2021-06-03 15:15:00,2021-06-03,1,WRK
5011110,31288,,,2021-06-03,6,ON_CALL
5011110,31288,2021-06-03 14:19:00,2021-06-03 16:19:00,2021-06-03,2,WRK
5011401,53410,,,2021-06-03,8,ABSENT
5011499,53410,,,2021-06-03,7,ON_CALL
5011499,53410,2021-06-03 14:20:00,2021-06-03 15:20:00,2021-06-03,1,WRK
5011633,54013,,,2021-06-03,8,ON_CALL
5012159,54013,,,2021-06-03,7,ON_CALL
5012159,54013,2021-06-03 14:05:00,2021-06-03 15:05:00,2021-06-03,1,WRK
5012165,18048,2021-06-03 6:15:00,2021-06-03 8:47:00,2021-06-03,2.5,WRK
5012165,18048,,,2021-06-03,0.7,BREAK
5012165,18048,2021-06-03 9:26:00,2021-06-03 14:15:00,2021-06-03,4.8,WRK
5012319,53410,,,2021-06-03,7,ON_CALL
5012319,53410,2021-06-03 6:06:00,2021-06-03 7:06:00,2021-06-03,1,WRK
5012329,11151,,,2021-06-03,6,ON_CALL
5012329,11151,2021-06-03 14:10:00,2021-06-03 16:10:00,2021-06-03,2,WRK
507800,53410,2021-06-03 6:11:00,2021-06-03 9:54:00,2021-06-03,3.7,WRK
507800,53410,,,2021-06-03,0.5,BREAK
507800,53410,2021-06-03 10:25:00,2021-06-03 14:11:00,2021-06-03,3.8,WRK
1672200,31288,,,2021-06-04,7,ON_CALL
1672200,31288,2021-06-04 6:08:00,2021-06-04 7:08:00,2021-06-04,1,WRK
1977006,54013,,,2021-06-04,8,ABSENT
3974506,54013,,,2021-06-04,8,ABSENT
4019778,53410,,,2021-06-04,7,ON_CALL
4019778,53410,2021-06-04 6:14:00,2021-06-04 7:14:00,2021-06-04,1,WRK
4024378,18048,,,2021-06-04,8,ABSENT
5001188,53410,,,2021-06-04,8,ABSENT
5001252,11151,,,2021-06-04,3,CHARGE
5001252,11151,2021-06-04 14:10:00,2021-06-04 17:55:00,2021-06-04,3.8,WRK
5001252,11151,,,2021-06-04,0.6,BREAK
5001252,11151,2021-06-04 18:28:00,2021-06-04 22:10:00,2021-06-04,3.7,WRK
5005963,53410,,,2021-06-04,2,CHARGE
5005963,53410,2021-06-04 6:17:00,2021-06-04 11:47:00,2021-06-04,5.5,WRK
5005963,53410,,,2021-06-04,0.8,BREAK
5005963,53410,2021-06-04 12:33:00,2021-06-04 14:17:00,2021-06-04,1.7,WRK
5009770,53410,,,2021-06-04,8,ABSENT
5010823,55050,2021-06-04 14:17:00,2021-06-04 19:55:00,2021-06-04,5.6,WRK
5010823,55050,,,2021-06-04,0.7,BREAK
5010823,55050,2021-06-04 20:35:00,2021-06-04 22:17:00,2021-06-04,1.7,WRK
5010836,54013,,,2021-06-04,8,ABSENT
5011015,55050,,,2021-06-04,2,CHARGE
5011015,55050,2021-06-04 6:17:00,2021-06-04 10:52:00,2021-06-04,4.6,WRK
5011015,55050,,,2021-06-04,0.7,BREAK
5011015,55050,2021-06-04 11:35:00,2021-06-04 14:17:00,2021-06-04,2.7,WRK
5011018,54013,,,2021-06-04,5,ON_CALL
5011018,54013,2021-06-04 6:06:00,2021-06-04 9:06:00,2021-06-04,3,WRK
5011060,55050,,,2021-06-04,8,ABSENT
5011105,51100,2021-06-04 6:05:00,2021-06-04 10:36:00,2021-06-04,4.5,WRK
5011105,51100,,,2021-06-04,0.6,BREAK
5011105,51100,2021-06-04 11:14:00,2021-06-04 14:05:00,2021-06-04,2.9,WRK
5011110,31288,,,2021-06-04,5,ON_CALL
5011110,31288,2021-06-04 6:01:00,2021-06-04 9:01:00,2021-06-04,3,WRK
5011147,55050,,,2021-06-04,1,CHARGE
5011147,55050,2021-06-04 14:15:00,2021-06-04 18:51:00,2021-06-04,4.6,WRK
5011147,55050,,,2021-06-04,0.7,BREAK
5011147,55050,2021-06-04 19:33:00,2021-06-04 22:15:00,2021-06-04,2.7,WRK
5011401,53410,,,2021-06-04,8,ABSENT
5011499,53410,,,2021-06-04,1,CHARGE
5011499,53410,2021-06-04 14:08:00,2021-06-04 17:41:00,2021-06-04,3.6,WRK
5011499,53410,,,2021-06-04,0.7,BREAK
5011499,53410,2021-06-04 18:24:00,2021-06-04 22:08:00,2021-06-04,3.7,WRK
5011633,54013,,,2021-06-04,6,ON_CALL
5011633,54013,2021-06-04 14:10:00,2021-06-04 16:10:00,2021-06-04,2,WRK
5012163,11151,,,2021-06-04,5,ON_CALL
5012163,11151,2021-06-04 14:11:00,2021-06-04 17:11:00,2021-06-04,3,WRK
5012165,18048,,,2021-06-04,8,ABSENT
5012329,11151,,,2021-06-04,7,ON_CALL
5012329,11151,2021-06-04 14:11:00,2021-06-04 15:11:00,2021-06-04,1,WRK
5014147,54013,,,2021-06-04,7,ON_CALL
5014147,54013,2021-06-04 6:13:00,2021-06-04 7:13:00,2021-06-04,1,WRK
1377208,53410,,,2021-06-05,8,ABSENT
1672200,31288,,,2021-06-05,8,ABSENT
1977006,54013,,,2021-06-05,8,ABSENT
3974506,54013,,,2021-06-05,5,ON_CALL
3974506,54013,2021-06-05 14:17:00,2021-06-05 17:17:00,2021-06-05,3,WRK
4019778,53410,,,2021-06-05,8,ABSENT
4024378,18048,,,2021-06-05,8,ABSENT
5001188,53410,,,2021-06-05,7,ON_CALL
5001188,53410,2021-06-05 6:17:00,2021-06-05 7:17:00,2021-06-05,1,WRK
5001252,11151,,,2021-06-05,8,ABSENT
5005963,53410,,,2021-06-05,8,ABSENT
5009770,53410,,,2021-06-05,8,ABSENT
5010823,55050,2021-06-05 14:08:00,2021-06-05 18:53:00,2021-06-05,4.8,WRK
5010823,55050,,,2021-06-05,0.6,BREAK
5010823,55050,2021-06-05 19:28:00,2021-06-05 22:08:00,2021-06-05,2.7,WRK
5010836,54013,,,2021-06-05,8,ABSENT
5011018,54013,,,2021-06-05,8,ABSENT
5011105,51100,2021-06-05 14:06:00,2021-06-05 19:51:00,2021-06-05,5.8,WRK
5011105,51100,,,2021-06-05,0.8,BREAK
5011105,51100,2021-06-05 20:40:00,2021-06-05 22:06:00,2021-06-05,1.4,WRK
5011110,31288,,,2021-06-05,8,ABSENT
5011147,55050,,,2021-06-05,8,ABSENT
5011401,53410,,,2021-06-05,8,ABSENT
5011499,53410,,,2021-06-05,8,ABSENT
5011633,54013,,,2021-06-05,5,ON_CALL
5011633,54013,2021-06-05 6:03:00,2021-06-05 9:03:00,2021-06-05,3,WRK
5012159,54013,2021-06-05 6:17:00,2021-06-05 10:58:00,2021-06-05,4.7,WRK
5012159,54013,,,2021-06-05,0.9,BREAK
5012159,54013,2021-06-05 11:51:00,2021-06-05 14:17:00,2021-06-05,2.4,WRK
5012165,18048,,,2021-06-05,5,ON_CALL
5012165,18048,2021-06-05 14:01:00,2021-06-05 17:01:00,2021-06-05,3,WRK
5012329,11151,,,2021-06-05,8,ABSENT
5014147,54013,,,2021-06-05,8,ABSENT
507800,53410,,,2021-06-05,8,ABSENT
1377208,53410,,,2021-06-06,6,ON_CALL
1377208,53410,2021-06-06 6:16:00,2021-06-06 8:16:00,2021-06-06,2,WRK
1977006,54013,,,2021-06-06,8,ABSENT
3974506,54013,,,2021-06-06,8,ABSENT
4019778,53410,,,2021-06-06,8,ABSENT
5001188,53410,,,2021-06-06,8,ABSENT
5001252,11151,,,2021-06-06,8,ABSENT
5005963,53410,,,2021-06-06,8,ABSENT
5010823,55050,2021-06-06 6:11:00,2021-06-06 9:57:00,2021-06-06,3.8,WRK
5010823,55050,,,2021-06-06,0.7,BREAK
5010823,55050,2021-06-06 10:41:00,2021-06-06 14:11:00,2021-06-06,3.5,WRK
5010831,18048,,,2021-06-06,8,ABSENT
5011015,55050,,,2021-06-06,8,ABSENT
5011018,54013,,,2021-06-06,8,ABSENT
5011060,55050,,,2021-06-06,8,ABSENT
5011105,51100,,,2021-06-06,8,ABSENT
5011110,31288,,,2021-06-06,5,ON_CALL
5011110,31288,2021-06-06 6:08:00,2021-06-06 9:08:00,2021-06-06,3,WRK
5011147,55050,,,2021-06-06,8,ABSENT
5011401,53410,,,2021-06-06,8,ABSENT
5011499,53410,,,2021-06-06,7,ON_CALL
5011499,53410,2021-06-06 6:06:00,2021-06-06 7:06:00,2021-06-06,1,WRK
5011633,54013,,,2021-06-06,8,ABSENT
5012159,54013,,,2021-06-06,8,ABSENT
5012163,11151,,,2021-06-06,6,ON_CALL
5012163,11151,2021-06-06 14:01:00,2021-06-06 16:01:00,2021-06-06,2,WRK
5012165,18048,,,2021-06-06,7,ON_CALL
5012165,18048,2021-06-06 14:03:00,2021-06-06 15:03:00,2021-06-06,1,WRK
5012319,53410,,,2021-06-06,8,ABSENT
5014147,54013,,,2021-06-06,8,ABSENT
507800,53410,,,2021-06-06,1,CHARGE
507800,53410,2021-06-06 6:20:00,2021-06-06 11:57:00,2021-06-06,5.6,WRK
507800,53410,,,2021-06-06,0.8,BREAK
507800,53410,2021-06-06 12:45:00,2021-06-06 14:20:00,2021-06-06,1.6,WRK
1377208,53410,,,2021-06-07,8,ABSENT
1977006,54013,,,2021-06-07,7,ON_CALL
1977006,54013,2021-06-07 6:00:00,2021-06-07 7:00:00,2021-06-07,1,WRK
3974506,54013,2021-06-07 14:14:00,2021-06-07 17:57:00,2021-06-07,3.7,WRK
3974506,54013,,,2021-06-07,1,BREAK
3974506,54013,2021-06-07 18:57:00,2021-06-07 22:14:00,2021-06-07,3.3,WRK
4019778,53410,,,2021-06-07,8,ABSENT
4024378,18048,2021-06-07 6:16:00,2021-06-07 11:54:00,2021-06-07,5.6,WRK
4024378,18048,,,2021-06-07,0.6,BREAK
4024378,18048,2021-06-07 12:32:00,2021-06-07 14:16:00,2021-06-07,1.7,WRK
5001188,53410,,,2021-06-07,5,ON_CALL
5001188,53410,2021-06-07 6:17:00,2021-06-07 9:17:00,2021-06-07,3,WRK
5001252,11151,2021-06-07 14:05:00,2021-06-07 19:41:00,2021-06-07,5.6,WRK
5001252,11151,,,2021-06-07,0.9,BREAK
5001252,11151,2021-06-07 20:34:00,2021-06-07 22:05:00,2021-06-07,1.5,WRK
5005963,53410,,,2021-06-07,1,CHARGE
5005963,53410,2021-06-07 6:19:00,2021-06-07 10:05:00,2021-06-07,3.8,WRK
5005963,53410,,,2021-06-07,0.9,BREAK
5005963,53410,2021-06-07 10:57:00,2021-06-07 14:19:00,2021-06-07,3.4,WRK
5009770,53410,2021-06-07 14:15:00,2021-06-07 17:56:00,2021-06-07,3.7,WRK
5009770,53410,,,2021-06-07,0.6,BREAK
5009770,53410,2021-06-07 18:34:00,2021-06-07 22:15:00,2021-06-07,3.7,WRK
5010823,55050,2021-06-07 14:15:00,2021-06-07 18:46:00,2021-06-07,4.5,WRK
5010823,55050,,,2021-06-07,0.7,BREAK
5010823,55050,2021-06-07 19:25:00,2021-06-07 22:15:00,2021-06-07,2.8,WRK
5010831,18048,,,2021-06-07,2,CHARGE
5010831,18048,2021-06-07 6:14:00,2021-06-07 11:48:00,2021-06-07,5.6,WRK
5010831,18048,,,2021-06-07,0.8,BREAK
5010831,18048,2021-06-07 12:36:00,2021-06-07 14:14:00,2021-06-07,1.6,WRK
5011015,55050,,,2021-06-07,8,ABSENT
5011018,54013,,,2021-06-07,8,ABSENT
5011060,55050,,,2021-06-07,1,CHARGE
5011060,55050,2021-06-07 14:19:00,2021-06-07 18:58:00,2021-06-07,4.7,WRK
5011060,55050,,,2021-06-07,0.5,BREAK
5011060,55050,2021-06-07 19:29:00,2021-06-07 22:19:00,2021-06-07,2.8,WRK
5011110,31288,,,2021-06-07,3,CHARGE
5011110,31288,2021-06-07 6:11:00,2021-06-07 9:44:00,2021-06-07,3.6,WRK
5011110,31288,,,2021-06-07,0.7,BREAK
5011110,31288,2021-06-07 10:27:00,2021-06-07 14:11:00,2021-06-07,3.7,WRK
5011147,55050,,,2021-06-07,5,ON_CALL
5011147,55050,2021-06-07 6:12:00,2021-06-07 9:12:00,2021-06-07,3,WRK
5011401,53410,2021-06-07 14:09:00,2021-06-07 17:51:00,2021-06-07,3.7,WRK
5011401,53410,,,2021-06-07,0.8,BREAK
5011401,53410,2021-06-07 18:36:00,2021-06-07 22:09:00,2021-06-07,3.5,WRK
5011499,53410,2021-06-07 6:16:00,2021-06-07 9:49:00,2021-06-07,3.6,WRK
5011499,53410,,,2021-06-07,0.8,BREAK
5011499,53410,2021-06-07 10:40:00,2021-06-07 14:16:00,2021-06-07,3.6,WRK
5011633,54013,,,2021-06-07,8,ABSENT
5012159,54013,,,2021-06-07,8,ABSENT
5012163,11151,,,2021-06-07,8,ON_CALL
5012165,18048,,,2021-06-07,8,ON_CALL
5014147,54013,,,2021-06-07,5,ON_CALL
5014147,54013,2021-06-07 6:13:00,2021-06-07 9:13:00,2021-06-07,3,WRK
507800,53410,,,2021-06-07,6,ON_CALL
507800,53410,2021-06-07 14:03:00,2021-06-07 16:03:00,2021-06-07,2,WRK
1672200,31288,,,2021-06-08,2,CHARGE
1672200,31288,2021-06-08 6:02:00,2021-06-08 8:51:00,2021-06-08,2.8,WRK
1672200,31288,,,2021-06-08,1,BREAK
1672200,31288,2021-06-08 9:49:00,2021-06-08 14:02:00,2021-06-08,4.2,WRK
1977006,54013,,,2021-06-08,7,ON_CALL
1977006,54013,2021-06-08 14:19:00,2021-06-08 15:19:00,2021-06-08,1,WRK
3974506,54013,,,2021-06-08,6,ON_CALL
3974506,54013,2021-06-08 6:02:00,2021-06-08 8:02:00,2021-06-08,2,WRK
4024378,18048,,,2021-06-08,7,ON_CALL
4024378,18048,2021-06-08 14:20:00,2021-06-08 15:20:00,2021-06-08,1,WRK
5001188,53410,2021-06-08 14:04:00,2021-06-08 17:45:00,2021-06-08,3.7,WRK
5001188,53410,,,2021-06-08,1,BREAK
5001188,53410,2021-06-08 18:43:00,2021-06-08 22:04:00,2021-06-08,3.4,WRK
5001252,11151,2021-06-08 14:12:00,2021-06-08 16:58:00,2021-06-08,2.8,WRK
5001252,11151,,,2021-06-08,0.7,BREAK
5001252,11151,2021-06-08 17:42:00,2021-06-08 22:12:00,2021-06-08,4.5,WRK
5005963,53410,,,2021-06-08,8,ON_CALL
5009770,53410,,,2021-06-08,8,ABSENT
5010823,55050,,,2021-06-08,8,ABSENT
5010831,18048,,,2021-06-08,8,ON_CALL
5010836,54013,,,2021-06-08,1,CHARGE
5010836,54013,2021-06-08 6:11:00,2021-06-08 11:43:00,2021-06-08,5.5,WRK
5010836,54013,,,2021-06-08,0.7,BREAK
5010836,54013,2021-06-08 12:27:00,2021-06-08 14:11:00,2021-06-08,1.7,WRK
5011015,55050,,,2021-06-08,6,ON_CALL
5011015,55050,2021-06-08 6:04:00,2021-06-08 8:04:00,2021-06-08,2,WRK
5011018,54013,2021-06-08 6:08:00,2021-06-08 8:57:00,2021-06-08,2.8,WRK
5011018,54013,,,2021-06-08,0.6,BREAK
5011018,54013,2021-06-08 9:31:00,2021-06-08 14:08:00,2021-06-08,4.6,WRK
5011060,55050,,,2021-06-08,8,ABSENT
5011105,51100,,,2021-06-08,6,ON_CALL
5011105,51100,2021-06-08 6:03:00,2021-06-08 8:03:00,2021-06-08,2,WRK
5011401,53410,,,2021-06-08,5,ON_CALL
5011401,53410,2021-06-08 14:11:00,2021-06-08 17:11:00,2021-06-08,3,WRK
5011499,53410,2021-06-08 6:08:00,2021-06-08 9:50:00,2021-06-08,3.7,WRK
5011499,53410,,,2021-06-08,0.6,BREAK
5011499,53410,2021-06-08 10:28:00,2021-06-08 14:08:00,2021-06-08,3.7,WRK
5011633,54013,,,2021-06-08,8,ABSENT
5012163,11151,,,2021-06-08,3,CHARGE
5012163,11151,2021-06-08 14:17:00,2021-06-08 18:48:00,2021-06-08,4.5,WRK
5012163,11151,,,2021-06-08,0.9,BREAK
5012163,11151,2021-06-08 19:41:00,2021-06-08 22:17:00,2021-06-08,2.6,WRK
5012165,18048,,,2021-06-08,8,ABSENT
5012319,53410,,,2021-06-08,8,ABSENT
5012329,11151,,,2021-06-08,8,ON_CALL
5014147,54013,,,2021-06-08,8,ABSENT
507800,53410,,,2021-06-08,3,CHARGE
507800,53410,2021-06-08 6:05:00,2021-06-08 10:44:00,2021-06-08,4.7,WRK
507800,53410,,,2021-06-08,0.8,BREAK
507800,53410,2021-06-08 11:33:00,2021-06-08 14:05:00,2021-06-08,2.5,WRK
1377208,53410,,,2021-06-09,7,ON_CALL
1377208,53410,2021-06-09 6:07:00,2021-06-09 7:07:00,2021-06-09,1,WRK
1977006,54013,,,2021-06-09,6,ON_CALL
1977006,54013,2021-06-09 14:02:00,2021-06-09 16:02:00,2021-06-09,2,WRK
3974506,54013,,,2021-06-09,8,ON_CALL
4019778,53410,,,2021-06-09,8,ABSENT
4024378,18048,,,2021-06-09,7,ON_CALL
4024378,18048,2021-06-09 6:14:00,2021-06-09 7:14:00,2021-06-09,1,WRK
